1;2017-10-01 10:00:00;Pedra Furada;1;Baluganense;3;false;null
1;2017-10-01 10:00:00;Silva;0;Macieira;1;false;null
1;2017-10-01 10:00:00;Perelhal;1;Remelhe;1;false;null
1;2017-10-01 10:00:00;Feitos;1;Leões da Serra;2;false;null
1;2017-10-01 10:00:00;Pereira;1;Palme;0;false;null
1;2017-10-01 10:00:00;Leocadenses;3;Oliveira;1;false;null
1;2017-10-01 10:00:00;Fragoso;2;Carapeços;0;false;null
1;2017-10-01 10:00:00;Carvalhal;4;Cossourado;0;false;null
1;2017-10-01 10:00:00;GDR CAMPO;2;Negreiros;3;false;null
2;2017-10-07 16:00:00;Leocadenses;2;Carapeços;4;false;null
2;2017-10-08 10:00:00;Baluganense;0;GDR CAMPO;0;false;null
2;2017-10-08 10:00:00;Macieira;4;Pedra Furada;1;false;null
2;2017-10-08 10:00:00;Remelhe;2;Silva;0;false;null
2;2017-10-08 10:00:00;Leões da Serra;3;Perelhal;2;false;null
2;2017-10-08 10:00:00;Palme;3;Feitos;1;false;null
2;2017-10-08 10:00:00;Oliveira;1;Pereira;2;false;null
2;2017-10-08 10:00:00;Cossourado;2;Fragoso;2;false;null
2;2017-10-08 10:00:00;Negreiros;2;Carvalhal;0;false;null
3;2017-10-15 10:00:00;Baluganense;2;Macieira;1;false;null
3;2017-10-15 10:00:00;Pedra Furada;1;Remelhe;6;false;null
3;2017-10-15 10:00:00;Silva;0;Leões da Serra;1;false;null
3;2017-10-15 10:00:00;Perelhal;1;Palme;1;false;null
3;2017-10-15 10:00:00;Feitos;2;Oliveira;1;false;null
3;2017-10-15 10:00:00;Pereira;1;Carapeços;0;false;null
3;2017-10-15 10:00:00;Leocadenses;1;Cossourado;0;false;null
3;2017-10-15 10:00:00;Fragoso;2;Negreiros;0;false;null
3;2017-10-15 10:00:00;GDR CAMPO;1;Carvalhal;2;false;null
4;2017-10-22 10:00:00;Macieira;3;GDR CAMPO;1;false;null
4;2017-10-22 10:00:00;Remelhe;3;Baluganense;0;false;null
4;2017-10-22 10:00:00;Leões da Serra;6;Pedra Furada;0;false;null
4;2017-10-22 10:00:00;Palme;1;Silva;0;false;null
4;2017-10-22 10:00:00;Oliveira;2;Perelhal;1;false;null
